,S_INFO_WINDCODE,S_VAL_MV,S_INFO_PROVINCE
1444,000639.SZ,512728.3451,山东省
1445,300448.SZ,492932.8468,广东省
1446,000971.SZ,213972.5249,湖北省
1447,300426.SZ,247058.301,浙江省
1448,300787.SZ,443158.48,江西省
1449,002296.SZ,258009.6477,河南省
1450,300406.SZ,816408.9833,北京
1451,300625.SZ,419440.0,广东省
1452,000670.SZ,174758.255,湖北省
1453,300628.SZ,4121615.36,福建省
1454,600217.SH,737378.3442,陕西省
1455,300383.SZ,2860959.1894,北京
1456,002550.SZ,607988.125,江苏省
1457,600834.SH,332735.1878,上海
1458,300613.SZ,673338.72,上海
1459,600368.SH,520042.0154,广西壮族自治区
1460,300165.SZ,228571.2,江苏省
1461,002527.SZ,319396.9498,上海
1462,002133.SZ,258564.1545,浙江省
1463,000510.SZ,239408.6258,四川省
1464,601231.SH,3100691.1015,上海
1465,600207.SH,414218.8675,河南省
1466,300528.SZ,242567.8432,江苏省
1467,000691.SZ,124458.95,甘肃省
1468,002551.SZ,331801.9092,广东省
1469,600766.SH,180726.8185,山东省
1470,600712.SH,207513.6922,广西壮族自治区
1471,300167.SZ,183746.88,广东省
1472,601628.SH,82956909.175,北京
1473,300750.SZ,15478673.4973,福建省
1474,300315.SZ,1249140.339,北京
1475,000938.SZ,6132828.4164,北京
1476,600887.SH,17078047.4275,内蒙古自治区
1477,002354.SZ,266592.8694,辽宁省
1478,300307.SZ,390574.0,浙江省
1479,300637.SZ,287816.0052,浙江省
1480,300762.SZ,758818.4,上海
1481,000625.SZ,3481920.1705,重庆
1482,300273.SZ,413976.5843,广东省
1483,000922.SZ,376728.0077,黑龙江省
1484,000005.SZ,337673.2526,广东省
1485,600030.SH,26657198.48,广东省
1486,000828.SZ,849285.3825,广东省
1487,002617.SZ,927550.4185,浙江省
1488,300688.SZ,228670.4,北京
1489,300222.SZ,722576.3382,上海
1490,600533.SH,355950.0,江苏省
1491,600687.SH,263502.6088,甘肃省
1492,002736.SZ,10094200.0,广东省
1493,300337.SZ,258082.88,江苏省
1494,300500.SZ,259975.4771,江苏省
1495,002691.SZ,214200.0,河北省
1496,600968.SH,3130852.0933,北京
1497,002788.SZ,263098.5042,福建省
1498,601086.SH,330336.0,甘肃省
1499,002189.SZ,543372.0661,河南省
1500,600510.SH,675376.2911,江苏省
1501,002157.SZ,3667522.3305,江西省
1502,002277.SZ,451711.9872,湖南省
1503,002781.SZ,373500.0,广东省
1504,000089.SZ,2151257.2149,广东省
1505,300479.SZ,251391.5469,山东省
1506,002891.SZ,336602.4176,山东省
1507,600081.SH,389127.96,上海
1508,603662.SH,562973.1406,浙江省
1509,300716.SZ,168021.0,广东省
1510,601016.SH,1043045.56,北京
1511,002214.SZ,462335.9993,浙江省
1512,002640.SZ,1113999.551,山西省
1513,000978.SZ,186171.7,广西壮族自治区
1514,601606.SH,942221.1484,安徽省
1515,600409.SH,1106491.3041,河北省
1516,002486.SZ,435136.0,上海
1517,300270.SZ,286151.6965,浙江省
1518,603712.SH,1619656.0,天津
1519,000028.SZ,1900455.6775,广东省
1520,600399.SH,562048.5,辽宁省
1521,600015.SH,11632741.3311,北京
1522,600586.SH,405770.68,山东省
1523,300545.SZ,354022.9187,广东省
1524,603980.SH,606900.0,浙江省
1525,000830.SZ,1385758.296,山东省
1526,300098.SZ,1044206.5893,广东省
1527,000927.SZ,539168.8188,天津
1528,603779.SH,262206.3334,山东省
1529,300576.SZ,263520.0,广东省
1530,002629.SZ,70031.16,浙江省
1531,300466.SZ,316318.6476,江苏省
1532,000410.SZ,520520.2011,辽宁省
1533,300234.SZ,309512.4746,浙江省
1534,002122.SZ,247104.0,浙江省
1535,600177.SH,3193934.7493,浙江省
1536,002160.SZ,245039.2486,江苏省
1537,601558.SH,663366.0,北京
1538,603611.SH,409544.0566,浙江省
1539,601229.SH,13595647.9659,上海
1540,603160.SH,8772846.7365,广东省
1541,300419.SZ,228375.0912,北京
1542,603301.SH,308700.0,浙江省
1543,300377.SZ,853546.767,广东省
1544,600497.SH,2235076.9984,云南省
1545,002917.SZ,310779.328,广东省
1546,002641.SZ,517795.2,浙江省
1547,600127.SH,278533.9166,湖南省
1548,300129.SZ,338721.1836,上海
1549,600738.SH,448713.6848,甘肃省
1550,603999.SH,348480.0,甘肃省
1551,002622.SZ,273000.0,吉林省
1552,002916.SZ,5169131.52,广东省
1553,002618.SZ,668462.4,广东省
1554,600775.SH,975065.7104,江苏省
1555,600710.SH,730472.9336,江苏省
1556,300464.SZ,368550.9118,广东省
1557,601588.SH,1138052.76,北京
1558,603967.SH,486400.0608,山东省
1559,000159.SZ,297544.6297,新疆维吾尔自治区
1560,603660.SH,570812.6705,江苏省
1561,600778.SH,163844.4512,新疆维吾尔自治区
1562,002120.SZ,8002378.6491,浙江省
1563,002542.SZ,720412.8831,北京
1564,300608.SZ,280147.0922,北京
1565,603108.SH,581852.2153,上海
1566,600211.SH,651478.8565,西藏自治区
1567,002388.SZ,370268.451,广东省
1568,600123.SH,732278.4,山西省
1569,300602.SZ,1395590.364,广东省
1570,601366.SH,481880.2576,山东省
1571,002012.SZ,229136.4803,浙江省
1572,603823.SH,542025.0,浙江省
1573,002371.SZ,2869855.395,北京
1574,601669.SH,7052855.1461,北京
1575,002225.SZ,453946.3604,河南省
1576,002644.SZ,337033.62,甘肃省
1577,000736.SZ,349321.6918,重庆
1578,002480.SZ,267785.797,四川省
1579,600293.SH,399773.4238,湖北省
1580,002791.SZ,791309.94,广东省
1581,300554.SZ,161085.6,江苏省
1582,300091.SZ,442895.2337,江苏省
1583,300606.SZ,171977.6,广东省
1584,000868.SZ,308731.5797,安徽省
1585,300702.SZ,812786.939,浙江省
1586,000715.SZ,278531.6898,辽宁省
1587,603535.SH,279744.0,广东省
1588,000795.SZ,684745.1982,山西省
1589,603567.SH,990969.72,黑龙江省
1590,603939.SH,3356495.5581,湖南省
1591,300441.SZ,541700.9341,浙江省
1592,002565.SZ,797238.0053,上海
1593,600677.SH,519704.5332,浙江省
1594,600375.SH,267311.2272,安徽省
1595,300667.SZ,339768.0,北京
1596,300755.SZ,1046163.984,云南省
1597,600163.SH,357808.5523,福建省
1598,300510.SZ,636560.0735,吉林省
1599,002633.SZ,127050.0,浙江省
1600,600091.SH,165779.3466,内蒙古自治区
1601,300543.SZ,270480.0,广东省
1602,000755.SZ,196621.8762,山西省
1603,600012.SH,915552.72,安徽省
1604,002405.SZ,2829875.525,北京
1605,601999.SH,310164.9761,辽宁省
1606,603969.SH,345651.0,天津
1607,002216.SZ,877186.273,河南省
1608,600561.SH,141527.208,江西省
1609,300368.SZ,483004.6753,河北省
1610,000553.SZ,2228810.3132,湖北省
1611,601600.SH,5940912.8599,北京
1612,300631.SZ,176591.842,江苏省
1613,002429.SZ,1294705.0136,广东省
1614,002411.SZ,2466977.0935,陕西省
1615,600156.SH,187383.5871,湖南省
1616,002373.SZ,2720525.1683,北京
1617,603860.SH,182503.16,北京
1618,002003.SZ,460876.4202,浙江省
1619,000920.SZ,296244.0,贵州省
1620,300019.SZ,278950.3447,四川省
1621,600392.SH,1511198.8447,四川省
1622,000898.SZ,2878006.5615,辽宁省
1623,600961.SH,475239.5805,湖南省
1624,600077.SH,328329.9699,浙江省
1625,002721.SZ,458260.2665,北京
1626,600108.SH,576286.8758,甘肃省
1627,600583.SH,2590913.9128,天津
1628,603308.SH,570386.9584,安徽省
1629,603895.SH,250961.76,上海
1630,002602.SZ,5313138.1379,浙江省
1631,002631.SZ,495092.56,江苏省
1632,600058.SH,816795.9618,北京
1633,002015.SZ,788484.9449,江苏省
1634,600975.SH,565217.0557,湖南省
1635,000710.SZ,1087930.7938,四川省
1636,300147.SZ,414084.1857,广东省
1637,002753.SZ,268996.8363,山西省
1638,600585.SH,22437247.1195,安徽省
1639,300451.SZ,1327429.2142,浙江省
1640,002364.SZ,704456.2,浙江省
1641,300747.SZ,1746816.0,湖北省
1642,002501.SZ,178580.8303,吉林省
1643,300540.SZ,187189.71,四川省
1644,002152.SZ,1941649.1245,广东省
1645,603260.SH,2768038.0,浙江省
1646,601339.SH,682500.0,浙江省
1647,002019.SZ,1662952.0835,浙江省
1648,300771.SZ,607800.0,广东省
1649,002559.SZ,300216.808,江苏省
1650,600462.SH,69925.18,广东省
1651,002095.SZ,589848.48,浙江省
1652,600879.SH,1604370.0576,湖北省
1653,300316.SZ,1814983.4713,浙江省
1654,002051.SZ,1228747.0744,北京
1655,600877.SH,496585.6638,重庆
1656,002731.SZ,197752.432,辽宁省
1657,002102.SZ,574176.3112,福建省
1658,603131.SH,458200.8971,上海
1659,000975.SZ,2604168.8107,内蒙古自治区
1660,600882.SH,599708.0709,上海
1661,000718.SZ,1147092.5532,吉林省
1662,002141.SZ,435708.1033,广东省
1663,600500.SH,1337710.7372,上海
1664,000423.SZ,2207976.7089,山东省
1665,300015.SZ,11722117.683,湖南省
1666,300699.SZ,2106056.05,山东省
1667,600460.SH,1912985.8332,浙江省
1668,002389.SZ,963091.8133,浙江省
1669,002279.SZ,455189.3696,北京
1670,000917.SZ,868962.0352,湖南省
1671,600604.SH,1624155.2651,上海
1672,600685.SH,2289880.3324,广东省
1673,600099.SH,146810.4,江苏省
1674,300443.SZ,341611.5109,山东省
1675,300108.SZ,277062.1044,吉林省
1676,002502.SZ,242471.7425,广东省
1677,603938.SH,265194.2156,河北省
1678,300422.SZ,377185.0237,广西壮族自治区
1679,300127.SZ,560982.081,四川省
1680,002692.SZ,254941.83,江苏省
1681,000688.SZ,1154358.8037,重庆
1682,688066.SH,665261.1987,北京
1683,300020.SZ,600702.8028,浙江省
1684,000506.SZ,252692.831,山东省
1685,600988.SH,678957.5921,内蒙古自治区
1686,600647.SH,231117.4366,上海
1687,002548.SZ,455748.1518,广东省
1688,000605.SZ,254266.8506,北京
1689,002143.SZ,88491.7092,四川省
1690,601111.SH,11866774.0061,北京
1691,600701.SH,197634.4266,黑龙江省
1692,002175.SZ,119096.9575,广西壮族自治区
1693,600532.SH,187847.9221,上海
1694,603058.SH,346155.4544,贵州省
1695,002922.SZ,217790.268,广东省
1696,603786.SH,2062115.4,上海
1697,300424.SZ,393521.2308,广东省
1698,002533.SZ,278633.7794,湖南省
1699,000761.SZ,1426136.7238,辽宁省
1700,002150.SZ,195371.345,江苏省
1701,600243.SH,180367.35,青海省
1702,300759.SZ,3755311.8362,北京
1703,600054.SH,647688.9427,安徽省
1704,002271.SZ,3225894.1522,北京
1705,002823.SZ,261013.5584,广东省
1706,600643.SH,1425669.8353,上海
1707,600875.SH,2834266.7462,四川省
1708,002299.SZ,3280904.9285,福建省
1709,002806.SZ,257309.2349,广东省
1710,000020.SZ,312043.6722,广东省
1711,600257.SH,201638.3818,湖南省
1712,300291.SZ,477397.3268,北京
1713,000546.SZ,742515.5274,吉林省
1714,002169.SZ,523093.884,广东省
1715,002563.SZ,3319199.403,浙江省
1716,002264.SZ,321824.3545,福建省
1717,600000.SH,37511958.7474,上海
1718,601901.SH,5573132.6444,湖南省
1719,002412.SZ,566603.2,湖南省
1720,601777.SH,416461.1525,重庆
1721,000610.SZ,214493.5983,陕西省
1722,300497.SZ,507304.5358,江西省
1723,002229.SZ,304488.3447,福建省
1724,601918.SH,764209.831,安徽省
1725,002538.SZ,352597.059,安徽省
1726,603679.SH,456275.73,四川省
1727,603516.SH,459033.6569,北京
1728,600771.SH,779327.52,青海省
1729,000962.SZ,309905.3487,宁夏回族自治区
1730,002920.SZ,1309550.0,广东省
1731,002652.SZ,197144.64,江苏省
1732,603081.SH,645692.6,浙江省
1733,002847.SZ,515269.2,湖南省
1734,300185.SZ,588193.907,山东省
1735,600066.SH,3112798.5475,河南省
1736,000068.SZ,443942.1156,广东省
1737,603026.SH,674924.4,山东省
1738,002079.SZ,523411.4992,江苏省
1739,600458.SH,576409.0731,湖南省
1740,002318.SZ,703521.9851,浙江省
1741,000823.SZ,535892.068,广东省
1742,300176.SZ,386118.9576,广东省
1743,000016.SZ,1001705.2897,广东省
1744,600287.SH,261204.0523,江苏省
1745,002885.SZ,316980.0,广东省
1746,002289.SZ,183846.4488,广东省
1747,600901.SH,1741216.9313,江苏省
1748,002353.SZ,2979883.7691,山东省
1749,300084.SZ,181609.4283,甘肃省
1750,300653.SZ,640800.0,山东省
1751,002206.SZ,430506.083,浙江省
1752,603045.SH,223082.02,浙江省
1753,002363.SZ,242586.4755,山东省
1754,600640.SH,1223780.3557,上海
1755,300571.SZ,668535.9615,浙江省
1756,000338.SZ,9409574.4395,山东省
1757,603096.SH,780862.468,天津
1758,300547.SZ,202373.4603,四川省
1759,300062.SZ,168784.0,福建省
1760,300407.SZ,237021.0637,天津
1761,601727.SH,7485316.147,上海
1762,603133.SH,369857.285,江苏省
1763,002131.SZ,1270367.8147,浙江省
1764,601211.SH,15544369.3577,上海
1765,300730.SZ,276356.3383,湖南省
1766,000100.SZ,4606880.4924,广东省
1767,000759.SZ,498507.738,湖北省
1768,000539.SZ,2058111.3225,广东省
1769,002818.SZ,922167.2831,四川省
1770,603040.SH,236700.0286,浙江省
1771,002792.SZ,878046.6798,广东省
1772,300617.SZ,217210.86,江苏省
1773,600863.SH,1690266.035,内蒙古自治区
1774,300568.SZ,570256.8944,广东省
1775,000882.SZ,599480.0764,北京
1776,600493.SH,153680.0,福建省
1777,688368.SH,498528.8,上海
1778,002372.SZ,2623952.464,浙江省
1779,002063.SZ,871487.7355,广东省
1780,300311.SZ,652789.2682,广东省
1781,002689.SZ,404804.5613,辽宁省
1782,600621.SH,1400387.0654,上海
1783,300404.SZ,268333.416,广东省
1784,603616.SH,268131.04,北京
1785,300452.SZ,221467.2,安徽省
1786,600581.SH,498191.8078,新疆维吾尔自治区
1787,000721.SZ,199123.3121,陕西省
1788,002165.SZ,271528.2076,江苏省
1789,002263.SZ,390698.9008,浙江省
1790,300676.SZ,2392598.0,广东省
1791,000607.SZ,520043.8875,浙江省
1792,002870.SZ,230525.61,广东省
1793,600501.SH,344188.7012,江苏省
1794,300080.SZ,1190148.3372,河南省
1795,600387.SH,399127.9645,浙江省
1796,002945.SZ,4060800.0,西藏自治区
1797,002589.SZ,1163141.1941,山东省
1798,000400.SZ,967994.2166,河南省
1799,002148.SZ,299860.0753,北京
1800,300220.SZ,458892.0,湖北省
1801,002481.SZ,1055638.11,山东省
1802,603866.SH,2976144.6988,辽宁省
1803,002678.SZ,1093447.86,广东省
1804,600019.SH,13097382.7005,上海
1805,600886.SH,5883482.2418,北京
1806,300535.SZ,145097.4382,四川省
1807,000533.SZ,199645.824,广东省
1808,002009.SZ,283099.7676,江苏省
1809,600106.SH,360044.9714,重庆
1810,000586.SZ,229419.84,四川省
1811,002273.SZ,1577088.6344,浙江省
1812,600487.SH,2884086.1125,江苏省
1813,002881.SZ,612563.142,广东省
1814,300292.SZ,661647.397,江苏省
1815,002839.SZ,1021270.6299,江苏省
1816,002380.SZ,370547.1061,江苏省
1817,603013.SH,735420.0,江苏省
1818,002446.SZ,794646.6652,广东省
1819,300148.SZ,376840.7629,湖南省
1820,603878.SH,275664.8362,江苏省
1821,002443.SZ,358128.4378,浙江省
1822,600050.SH,18899526.7634,北京
1823,002197.SZ,436853.0919,广东省
1824,600026.SH,2515988.5053,上海
1825,300064.SZ,443615.387,河南省
1826,002145.SZ,623768.2658,甘肃省
1827,300310.SZ,485493.7923,广东省
1828,002116.SZ,331597.3768,上海
1829,000027.SZ,2426268.8574,广东省
1830,002326.SZ,719898.1081,浙江省
1831,002808.SZ,226329.6,江苏省
1832,603903.SH,219958.5024,北京
1833,002613.SZ,254910.24,河南省
1834,300711.SZ,269761.7895,广东省
1835,603337.SH,876737.3461,浙江省
1836,600600.SH,6400956.4827,山东省
1837,002620.SZ,226420.74,广东省
1838,600100.SH,2382974.7566,北京
1839,000012.SZ,1383147.2925,广东省
1840,601098.SH,2227040.0,湖南省
1841,000897.SZ,347713.5303,天津
1842,600567.SH,1421260.4618,安徽省
1843,002484.SZ,529035.8812,江苏省
1844,601138.SH,30223148.4832,广东省
1845,600238.SH,338839.2,海南省
1846,002671.SZ,209764.2365,山东省
1847,002427.SZ,434784.8865,浙江省
1848,002639.SZ,599924.7626,福建省
1849,300391.SZ,223864.7756,山东省
1850,603015.SH,252801.648,浙江省
1851,600768.SH,146051.9424,浙江省
1852,300635.SZ,241311.18,广东省
1853,300643.SZ,177400.0,浙江省
1854,603019.SH,3050246.5193,天津
1855,601288.SH,124943943.0927,北京
1856,600612.SH,2597802.816,上海
1857,002248.SZ,236156.6208,山东省
1858,600686.SH,434424.7739,福建省
1859,000623.SZ,1808515.5919,吉林省
1860,600167.SH,2633625.5157,辽宁省
1861,002108.SZ,480676.3035,河北省
1862,600025.SH,7704000.0,云南省
1863,601116.SH,787561.5392,浙江省
1864,600148.SH,200953.359,吉林省
1865,002352.SZ,18064482.9044,广东省
1866,300577.SZ,688658.4421,安徽省
1867,000011.SZ,576311.782,广东省
1868,002592.SZ,369463.8287,广西壮族自治区
1869,300304.SZ,340352.1551,江苏省
1870,600822.SH,541602.4221,上海
1871,000637.SZ,240182.4145,广东省
1872,001965.SZ,5146451.0566,天津
1873,600120.SH,1296979.859,浙江省
1874,603098.SH,551533.788,北京
1875,000925.SZ,357217.187,浙江省
1876,300722.SZ,248640.0,江西省
1877,300584.SZ,339600.0,江苏省
1878,002776.SZ,422859.4373,广东省
1879,002638.SZ,514834.4096,广东省
1880,002081.SZ,2210713.5771,江苏省
1881,300423.SZ,682054.9875,山东省
1882,002452.SZ,244053.4,湖南省
1883,002044.SZ,5161295.8002,江苏省
1884,000151.SZ,298051.86,北京
1885,002428.SZ,483961.92,云南省
1886,000756.SZ,421620.7051,山东省
1887,603829.SH,160960.0,江苏省
1888,002646.SZ,507600.0,青海省
1889,600597.SH,1331017.9223,上海
1890,603515.SH,2015665.9708,上海
1891,603105.SH,360000.0,浙江省
1892,000529.SZ,352025.569,广东省
1893,300559.SZ,794719.2263,四川省
1894,603189.SH,364982.4,上海
1895,300295.SZ,228646.8246,江苏省
1896,000835.SZ,125802.744,四川省
1897,600827.SH,1568283.7748,上海
1898,600330.SH,640791.7644,浙江省
1899,300378.SZ,415572.8673,上海
1900,603501.SH,8416387.145,上海
1901,603399.SH,644072.2645,辽宁省
1902,603288.SH,29012768.189,广东省
1903,300158.SZ,533056.2046,山西省
1904,002043.SZ,394350.805,浙江省
1905,000833.SZ,346232.1588,广西壮族自治区
1906,600833.SH,211262.7706,上海
1907,002188.SZ,93122.6701,浙江省
1908,000778.SZ,1584379.4299,河北省
1909,002107.SZ,284636.484,山东省
1910,600758.SH,604161.9491,辽宁省
1911,000524.SZ,499975.6134,广东省
1912,002320.SZ,816284.8649,海南省
1913,600499.SH,646654.3378,广东省
1914,002503.SZ,705091.2303,广东省
1915,600871.SH,4233507.8274,北京
1916,002398.SZ,400962.495,福建省
1917,000958.SZ,693329.8592,河北省
1918,000048.SZ,895251.0253,广东省
1919,002075.SZ,1569014.7299,江苏省
1920,600234.SH,176735.2532,山西省
1921,603881.SH,747582.1034,上海
1922,000725.SZ,12666617.1497,北京
1923,000543.SZ,1022355.3623,安徽省
1924,002799.SZ,208050.0,陕西省
1925,002576.SZ,169227.5,江苏省
1926,600568.SH,380638.1091,湖北省
1927,002601.SZ,2462809.3175,河南省
1928,600318.SH,368082.2956,安徽省
1929,300110.SZ,479978.4707,山东省
1930,002171.SZ,817538.3767,安徽省
1931,002775.SZ,296375.4534,广东省
1932,600678.SH,167864.19,四川省
1933,300287.SZ,599944.4517,北京
1934,603169.SH,659292.0838,甘肃省
1935,002758.SZ,217918.8458,浙江省
1936,600227.SH,440214.8923,贵州省
1937,601186.SH,13036359.84,北京
1938,600506.SH,165431.6978,新疆维吾尔自治区
1939,600787.SH,1150495.9403,天津
1940,600985.SH,2185446.7084,安徽省
1941,002581.SZ,476329.0931,山东省
1942,000919.SZ,382032.0,江苏省
1943,300581.SZ,311916.16,陕西省
1944,603733.SH,859248.0,浙江省
1945,300616.SZ,1507374.5382,广东省
1946,300561.SZ,386948.6932,广东省
1947,002282.SZ,377768.335,河北省
1948,300460.SZ,167096.2806,广东省
1949,600279.SH,291735.5588,重庆
1950,002682.SZ,253628.2359,福建省
1951,300520.SZ,440907.6796,安徽省
1952,002453.SZ,347921.7,江苏省
1953,002493.SZ,7077496.2188,浙江省
1954,300400.SZ,317191.94,广东省
1955,002472.SZ,368677.0498,浙江省
1956,300751.SZ,747864.0,江苏省
1957,000611.SZ,132764.0546,内蒙古自治区
1958,002128.SZ,1592984.4257,内蒙古自治区
1959,603486.SH,1324170.96,江苏省
1960,600122.SH,315046.2712,江苏省
1961,600083.SH,431250.0,江苏省
1962,300597.SZ,324480.0,吉林省
1963,002161.SZ,628793.79,广东省
1964,603638.SH,993845.8112,山东省
1965,300773.SZ,2510462.76,北京
1966,002726.SZ,675762.1312,山东省
1967,600143.SH,1934350.7676,广东省
1968,600569.SH,675019.0257,河南省
1969,600809.SH,7285976.3038,山西省
1970,002700.SZ,364554.3974,新疆维吾尔自治区
1971,002110.SZ,1966164.1429,福建省
1972,300739.SZ,529174.8,广东省
1973,600894.SH,771372.3648,广东省
1974,002623.SZ,216640.0,江苏省
1975,688036.SH,3464800.0,广东省
1976,000576.SZ,362703.4244,广东省
1977,000786.SZ,3311435.3703,北京
1978,600467.SH,336028.6899,山东省
1979,603336.SH,332408.2125,广东省
1980,001979.SZ,15511594.3872,广东省
1981,603626.SH,333651.3483,江苏省
1982,002635.SZ,990394.872,江苏省
1983,300741.SZ,1955419.0,西藏自治区
1984,002587.SZ,368355.4879,广东省
1985,002512.SZ,653945.5208,福建省
1986,600966.SH,580190.421,山东省
1987,002893.SZ,247240.1568,北京
1988,002243.SZ,618223.5315,广东省
1989,002898.SZ,216800.0,广东省
1990,002760.SZ,155848.0,安徽省
1991,300059.SZ,9952532.0267,上海
1992,000661.SZ,7059999.222,吉林省
1993,603177.SH,230886.0,浙江省
1994,600017.SH,910393.5508,山东省
1995,601038.SH,635873.25,河南省
1996,600313.SH,301933.427,北京
1997,000836.SZ,454379.1642,天津
1998,300575.SZ,357801.3,江苏省
1999,300247.SZ,229151.4892,安徽省
2000,600157.SH,1851443.5036,山西省
2001,002772.SZ,248559.1457,甘肃省
2002,002394.SZ,320152.248,江苏省
2003,002723.SZ,183986.9,广东省
2004,300050.SZ,307838.3957,广东省
2005,603819.SH,247254.5293,江苏省
2006,000612.SZ,516222.3376,河南省
2007,601969.SH,1006680.9617,海南省
2008,300456.SZ,854367.01,北京
2009,000657.SZ,590558.191,海南省
2010,603737.SH,1195444.4051,福建省
2011,002406.SZ,309672.0,河南省
2012,300121.SZ,262312.9016,山东省
2013,002928.SZ,642802.5,贵州省
2014,000806.SZ,240880.6759,广西壮族自治区
2015,600521.SH,2290346.4889,浙江省
2016,300215.SZ,523242.516,江苏省
2017,600221.SH,2974683.2984,海南省
2018,002112.SZ,142329.6,浙江省
2019,002759.SZ,414619.2966,广东省
2020,000716.SZ,253028.2118,广西壮族自治区
2021,603519.SH,377075.8323,江苏省
2022,600335.SH,914917.7204,天津
2023,300537.SZ,396671.6851,江苏省
2024,002733.SZ,666615.5461,广东省
2025,300523.SZ,982428.7453,北京
2026,000038.SZ,606944.5835,广东省
2027,000977.SZ,3192188.3754,山东省
2028,002949.SZ,447536.49,广东省
2029,603050.SH,189827.235,河北省
2030,603311.SH,204540.0,浙江省
2031,603355.SH,871774.0,江苏省
2032,300719.SZ,298060.403,北京
2033,600228.SH,176646.24,江西省
2034,600376.SH,2282915.2392,北京
2035,600463.SH,223500.0,北京
2036,300690.SZ,286790.24,山东省
2037,603726.SH,214984.0896,浙江省
2038,603066.SH,231240.5301,江苏省
2039,300397.SZ,511920.0,陕西省
2040,603297.SH,388424.4,浙江省
2041,600133.SH,412329.9615,湖北省
2042,300011.SZ,329045.0779,北京
2043,000951.SZ,1084466.5728,山东省
2044,300529.SZ,3159233.7146,广东省
2045,603716.SH,350385.455,湖北省
2046,300549.SZ,187742.72,江苏省
2047,002259.SZ,178301.7993,四川省
2048,300707.SZ,200587.2,江苏省
2049,600866.SH,362119.3913,广东省
2050,002146.SZ,3761161.7311,河北省
2051,600747.SH,93717.0175,辽宁省
2052,603566.SH,605055.472,河南省
2053,601108.SH,3592589.0,浙江省
2054,600478.SH,734056.9354,湖南省
2055,603266.SH,235987.4563,浙江省
2056,603076.SH,174404.5,浙江省
2057,300175.SZ,263648.0,山东省
2058,000046.SZ,2265543.486,北京
2059,002058.SZ,206565.5981,上海
2060,600262.SH,319600.0,内蒙古自治区
2061,002375.SZ,735658.0774,浙江省
2062,000799.SZ,1135626.7851,湖南省
2063,002386.SZ,455239.6409,四川省
2064,300720.SZ,167184.0,广东省
2065,603520.SH,687711.7972,浙江省
2066,300703.SZ,202448.3936,浙江省
2067,600960.SH,318422.6985,山东省
2068,600836.SH,268414.9942,上海
2069,300793.SZ,322359.12,广东省
2070,600488.SH,452041.0855,天津
2071,601198.SH,3000661.1948,北京
2072,600276.SH,37271055.2381,江苏省
2073,002114.SZ,245457.0077,云南省
2074,002301.SZ,752832.6692,广东省
2075,300094.SZ,363137.4072,广东省
2076,600299.SH,2832087.7443,北京
2077,000029.SZ,1109791.02,广东省
2078,002887.SZ,334256.0,天津
2079,300573.SZ,762312.64,辽宁省
2080,002713.SZ,320106.7157,北京
2081,000963.SZ,4514508.6338,浙江省
2082,600715.SH,638069.604,辽宁省
2083,000666.SZ,865375.77,北京
2084,002511.SZ,1734500.2329,广东省
2085,000758.SZ,864557.1281,北京
2086,000507.SZ,557324.5121,广东省
2087,600300.SH,519992.0,江苏省
2088,000609.SZ,140654.7953,北京
2089,601919.SH,5798757.3244,天津
2090,300555.SZ,210000.0,江苏省
2091,300388.SZ,672995.8283,安徽省
2092,002848.SZ,211444.75,湖南省
2093,002221.SZ,1364370.3954,江苏省
2094,300765.SZ,755600.0,河北省
2095,300375.SZ,260322.6426,天津
2096,002316.SZ,368746.56,广东省
2097,603305.SH,1157739.0575,浙江省
2098,300394.SZ,721218.3257,江苏省
2099,601009.SH,7557647.2603,江苏省
2100,002195.SZ,1858077.7332,上海
2101,002573.SZ,730939.9396,北京
2102,002374.SZ,249189.4009,山东省
2103,300792.SZ,1144480.0,浙江省
2104,000717.SZ,890384.9829,广东省
2105,002168.SZ,653572.5979,广东省
2106,000782.SZ,187489.5662,广东省
2107,300600.SZ,302979.0276,江苏省
2108,002430.SZ,1236622.0421,浙江省
2109,600301.SH,152846.291,广西壮族自治区
2110,002442.SZ,226560.0,河北省
2111,002209.SZ,128275.3409,广东省
2112,300237.SZ,424297.1729,山东省
2113,002347.SZ,201605.8676,安徽省
2114,300692.SZ,213286.665,安徽省
2115,600865.SH,228001.6315,浙江省
2116,601898.SH,6337641.1052,北京
2117,688010.SH,723063.7876,福建省
2118,600781.SH,334274.9539,河南省
2119,600502.SH,717723.8334,安徽省
2120,601010.SH,567336.0,江苏省
2121,688019.SH,644629.5164,上海
2122,300125.SZ,398249.9925,辽宁省
2123,300418.SZ,1533240.4135,北京
2124,002858.SZ,188848.4,上海
2125,002579.SZ,436458.285,广东省
2126,002568.SZ,1217897.609,上海
2127,300462.SZ,376084.8,上海
2128,600235.SH,164057.1,浙江省
2129,300421.SZ,182074.3734,江苏省
2130,600755.SH,1340420.0857,福建省
2131,600486.SH,1595049.6743,江苏省
2132,002513.SZ,183986.6764,江苏省
2133,002714.SZ,18873367.9861,河南省
2134,600650.SH,568158.4102,上海
2135,000780.SZ,299220.3656,内蒙古自治区
2136,000816.SZ,194376.0546,江苏省
2137,300766.SZ,1460365.0,浙江省
2138,600663.SH,5458269.1363,上海
2139,300344.SZ,211841.0469,北京
2140,300226.SZ,1128877.2908,上海
